"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 17:49:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:49:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:49:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:49:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/12 17:49:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/12 17:49:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:49:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/12 17:49:00","0","1","0","52","12","L","2"
"65000V006200","2016/08/12 17:49:00","0","1","0","52","12","S","20"
"65000V006200","2016/08/12 17:49:00","0","2","0","40","18","L","3"
"65000V006200","2016/08/12 17:49:00","0","2","0","40","18","S","16"
"65000V006200","2016/08/12 17:49:00","0","0","0","26","20","L","0"
"65000V006200","2016/08/12 17:49:00","0","0","0","26","20","S","19"
"65000V008130","2016/08/12 17:49:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 17:49:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 17:49:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 17:49:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 17:49:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 17:49:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 17:49:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 17:49:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 17:49:00","0","2","0","72","1","L","0"
"65000V008940","2016/08/12 17:49:00","0","2","0","72","1","S","4"
"65000V008940","2016/08/12 17:49:00","0","1","0","67","2","L","1"
"65000V008940","2016/08/12 17:49:00","0","1","0","67","2","S","7"
"65000V008940","2016/08/12 17:49:00","0","0","0","52","2","L","2"
"65000V008940","2016/08/12 17:49:00","0","0","0","52","2","S","0"
