"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/06 12:09:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/06 12:09:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/06 12:09:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/06 12:09:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/06 12:09:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/06 12:09:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/06 12:09:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/06 12:09:00","0","1","0","38","15","L","4"
"65000V006200","2016/08/06 12:09:00","0","1","0","38","15","S","10"
"65000V006200","2016/08/06 12:09:00","0","0","0","31","20","L","2"
"65000V006200","2016/08/06 12:09:00","0","0","0","31","20","S","18"
"65000V006200","2016/08/06 12:09:00","0","2","0","41","20","L","6"
"65000V006200","2016/08/06 12:09:00","0","2","0","41","20","S","11"
"65000V008130","2016/08/06 12:09:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/06 12:09:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/06 12:09:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/06 12:09:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/06 12:09:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/06 12:09:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/06 12:09:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/06 12:09:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/06 12:09:00","0","2","0","72","1","L","0"
"65000V008940","2016/08/06 12:09:00","0","2","0","72","1","S","4"
"65000V008940","2016/08/06 12:09:00","0","1","0","63","1","L","2"
"65000V008940","2016/08/06 12:09:00","0","1","0","63","1","S","2"
"65000V008940","2016/08/06 12:09:00","0","0","0","71","1","L","0"
"65000V008940","2016/08/06 12:09:00","0","0","0","71","1","S","5"
"65000V008940","2016/08/06 12:09:00","0","5","1","62","2","L","4"
"65000V008940","2016/08/06 12:09:00","0","5","1","62","2","S","3"
"65000V008940","2016/08/06 12:09:00","0","3","1","70","4","L","3"
"65000V008940","2016/08/06 12:09:00","0","3","1","70","4","S","10"
"65000V008940","2016/08/06 12:09:00","0","4","1","59","4","L","6"
"65000V008940","2016/08/06 12:09:00","0","4","1","59","4","S","4"
"65000V009560","2016/08/06 12:09:00","0","1","0","0","0","L","0"
"65000V009560","2016/08/06 12:09:00","0","1","0","0","0","S","0"
"65000V009560","2016/08/06 12:09:00","0","0","0","75","0","L","0"
