"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/09 10:19:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/09 10:19:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/09 10:19:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/09 10:19:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/09 10:19:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/09 10:19:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/09 10:19:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/09 10:19:00","0","1","0","53","1","L","0"
"65000V006200","2016/08/09 10:19:00","0","1","0","53","1","S","2"
"65000V006200","2016/08/09 10:19:00","0","2","0","46","17","L","4"
"65000V006200","2016/08/09 10:19:00","0","2","0","46","17","S","15"
"65000V006200","2016/08/09 10:19:00","0","0","0","20","63","L","2"
"65000V006200","2016/08/09 10:19:00","0","0","0","20","63","S","3"
"65000V008130","2016/08/09 10:19:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/09 10:19:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/09 10:19:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/09 10:19:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/09 10:19:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/09 10:19:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/09 10:19:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/09 10:19:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/09 10:19:00","0","2","0","0","0","L","0"
"65000V008940","2016/08/09 10:19:00","0","2","0","0","0","S","0"
"65000V008940","2016/08/09 10:19:00","0","0","0","70","0","L","0"
"65000V008940","2016/08/09 10:19:00","0","0","0","70","0","S","1"
"65000V008940","2016/08/09 10:19:00","0","1","0","70","1","L","0"
"65000V008940","2016/08/09 10:19:00","0","1","0","70","1","S","3"
"65000V008940","2016/08/09 10:19:00","0","3","1","70","2","L","1"
"65000V008940","2016/08/09 10:19:00","0","3","1","70","2","S","7"
"65000V008940","2016/08/09 10:19:00","0","4","1","62","3","L","5"
"65000V008940","2016/08/09 10:19:00","0","4","1","62","3","S","3"
"65000V008940","2016/08/09 10:19:00","0","5","1","60","4","L","6"
"65000V008940","2016/08/09 10:19:00","0","5","1","60","4","S","4"
"65000V009560","2016/08/09 10:19:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/09 10:19:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/09 10:19:00","0","1","0","64","2","L","0"
"65000V009560","2016/08/09 10:19:00","0","1","0","64","2","S","5"
"65000V009560","2016/08/09 10:19:00","0","2","1","68","1","L","0"
"65000V009560","2016/08/09 10:19:00","0","2","1","68","1","S","3"
"65000V009560","2016/08/09 10:19:00","0","3","1","58","1","L","0"
"65000V009560","2016/08/09 10:19:00","0","3","1","58","1","S","3"
"65000V009850","2016/08/09 10:19:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/09 10:19:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/09 10:19:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/09 10:19:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/09 10:19:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/09 10:19:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/09 10:19:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/09 10:19:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/09 10:19:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/09 10:19:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/09 10:19:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/09 10:19:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/09 10:19:00","0","0","0","0","0","L","0"
"65000V010010","2016/08/09 10:19:00","0","0","0","0","0","S","0"
"65000V010010","2016/08/09 10:19:00","0","1","0","53","1","L","0"
"65000V010010","2016/08/09 10:19:00","0","1","0","53","1","S","3"
"65000V010200","2016/08/09 10:19:00","0","0","0","61","3","L","0"
"65000V010200","2016/08/09 10:19:00","0","0","0","61","3","S","8"
"65000V010200","2016/08/09 10:19:00","0","1","1","46","2","L","0"
"65000V010200","2016/08/09 10:19:00","0","1","1","46","2","S","3"
"65000V010240","2016/08/09 10:19:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/09 10:19:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/09 10:19:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/09 10:19:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/09 10:19:00","0","0","0","62","2","L","0"
