"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 19:14:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 19:14:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 19:14:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 19:14:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/12 19:14:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/12 19:14:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 19:14:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/12 19:14:00","0","1","0","51","8","L","0"
"65000V006200","2016/08/12 19:14:00","0","1","0","51","8","S","16"
"65000V006200","2016/08/12 19:14:00","0","2","0","28","19","L","5"
"65000V006200","2016/08/12 19:14:00","0","2","0","28","19","S","13"
"65000V006200","2016/08/12 19:14:00","0","0","0","31","21","L","2"
"65000V006200","2016/08/12 19:14:00","0","0","0","31","21","S","19"
"65000V008130","2016/08/12 19:14:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 19:14:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 19:14:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 19:14:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 19:14:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 19:14:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 19:14:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 19:14:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 19:14:00","0","0","0","73","0","L","0"
"65000V008940","2016/08/12 19:14:00","0","0","0","73","0","S","2"
"65000V008940","2016/08/12 19:14:00","0","1","0","62","4","L","5"
"65000V008940","2016/08/12 19:14:00","0","1","0","62","4","S","5"
"65000V008940","2016/08/12 19:14:00","0","2","0","61","7","L","10"
"65000V008940","2016/08/12 19:14:00","0","2","0","61","7","S","9"
"65000V008940","2016/08/12 19:14:00","0","3","1","64","3","L","4"
"65000V008940","2016/08/12 19:14:00","0","3","1","64","3","S","4"
"65000V008940","2016/08/12 19:14:00","0","5","1","55","4","L","5"
"65000V008940","2016/08/12 19:14:00","0","5","1","55","4","S","1"
"65000V008940","2016/08/12 19:14:00","0","4","1","61","6","L","4"
"65000V008940","2016/08/12 19:14:00","0","4","1","61","6","S","5"
"65000V009560","2016/08/12 19:14:00","0","0","0","62","1","L","0"
"65000V009560","2016/08/12 19:14:00","0","0","0","62","1","S","2"
"65000V009560","2016/08/12 19:14:00","0","1","0","69","3","L","0"
"65000V009560","2016/08/12 19:14:00","0","1","0","69","3","S","9"
"65000V009560","2016/08/12 19:14:00","0","3","1","72","0","L","0"
"65000V009560","2016/08/12 19:14:00","0","3","1","72","0","S","2"
"65000V009560","2016/08/12 19:14:00","0","2","1","56","3","L","1"
"65000V009560","2016/08/12 19:14:00","0","2","1","56","3","S","3"
"65000V009850","2016/08/12 19:14:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/12 19:14:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/12 19:14:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/12 19:14:00","3","0","0","-99","-99","S","-99"
