"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/06 10:59:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/06 10:59:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/06 10:59:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/06 10:59:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/06 10:59:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/06 10:59:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/06 10:59:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/06 10:59:00","0","1","0","45","10","L","3"
"65000V006200","2016/08/06 10:59:00","0","1","0","45","10","S","9"
"65000V006200","2016/08/06 10:59:00","0","0","0","47","13","L","0"
"65000V006200","2016/08/06 10:59:00","0","0","0","47","13","S","24"
"65000V006200","2016/08/06 10:59:00","0","2","0","25","39","L","7"
"65000V006200","2016/08/06 10:59:00","0","2","0","25","39","S","6"
"65000V008130","2016/08/06 10:59:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/06 10:59:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/06 10:59:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/06 10:59:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/06 10:59:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/06 10:59:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/06 10:59:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/06 10:59:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/06 10:59:00","0","1","0","71","0","L","0"
"65000V008940","2016/08/06 10:59:00","0","1","0","71","0","S","2"
"65000V008940","2016/08/06 10:59:00","0","2","0","71","1","L","0"
"65000V008940","2016/08/06 10:59:00","0","2","0","71","1","S","3"
"65000V008940","2016/08/06 10:59:00","0","0","0","73","1","L","0"
"65000V008940","2016/08/06 10:59:00","0","0","0","73","1","S","3"
"65000V008940","2016/08/06 10:59:00","0","3","1","68","3","L","3"
"65000V008940","2016/08/06 10:59:00","0","3","1","68","3","S","8"
"65000V008940","2016/08/06 10:59:00","0","5","1","63","4","L","6"
"65000V008940","2016/08/06 10:59:00","0","5","1","63","4","S","7"
"65000V008940","2016/08/06 10:59:00","0","4","1","60","4","L","4"
"65000V008940","2016/08/06 10:59:00","0","4","1","60","4","S","4"
"65000V009560","2016/08/06 10:59:00","0","0","0","75","0","L","0"
"65000V009560","2016/08/06 10:59:00","0","0","0","75","0","S","2"
"65000V009560","2016/08/06 10:59:00","0","1","0","72","0","L","0"
"65000V009560","2016/08/06 10:59:00","0","1","0","72","0","S","1"
"65000V009560","2016/08/06 10:59:00","0","2","1","66","0","L","0"
"65000V009560","2016/08/06 10:59:00","0","2","1","66","0","S","2"
"65000V009560","2016/08/06 10:59:00","0","3","1","73","1","L","0"
"65000V009560","2016/08/06 10:59:00","0","3","1","73","1","S","4"
"65000V009850","2016/08/06 10:59:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/06 10:59:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/06 10:59:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/06 10:59:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/06 10:59:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/06 10:59:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/06 10:59:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/06 10:59:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/06 10:59:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/06 10:59:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/06 10:59:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/06 10:59:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/06 10:59:00","0","0","0","42","1","L","1"
"65000V010010","2016/08/06 10:59:00","0","0","0","42","1","S","0"
"65000V010010","2016/08/06 10:59:00","0","1","0","43","2","L","1"
"65000V010010","2016/08/06 10:59:00","0","1","0","43","2","S","2"
"65000V010200","2016/08/06 10:59:00","0","0","0","63","4","L","1"
"65000V010200","2016/08/06 10:59:00","0","0","0","63","4","S","6"
"65000V010200","2016/08/06 10:59:00","0","1","1","54","7","L","0"
"65000V010200","2016/08/06 10:59:00","0","1","1","54","7","S","15"
"65000V010240","2016/08/06 10:59:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/06 10:59:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/06 10:59:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/06 10:59:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/06 10:59:00","0","0","0","61","2","L","0"
"65000V015000","2016/08/06 10:59:00","0","0","0","61","2","S","5"
"65000V015000","2016/08/06 10:59:00","0","2","0","48","9","L","2"
"65000V015000","2016/08/06 10:59:00","0","2","0","48","9","S","12"
"65000V015000","2016/08/06 10:59:00","0","1","0","50","9","L","0"
"65000V015000","2016/08/06 10:59:00","0","1","0","50","9","S","18"
"65000V015000","2016/08/06 10:59:00","0","3","1","58","1","L","0"
"65000V015000","2016/08/06 10:59:00","0","3","1","58","1","S","3"
