"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/10 18:54:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/10 18:54:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/10 18:54:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/10 18:54:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/10 18:54:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/10 18:54:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/10 18:54:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/10 18:54:00","0","1","0","49","9","L","0"
"65000V006200","2016/08/10 18:54:00","0","1","0","49","9","S","17"
"65000V006200","2016/08/10 18:54:00","0","0","0","48","14","L","0"
"65000V006200","2016/08/10 18:54:00","0","0","0","48","14","S","26"
"65000V006200","2016/08/10 18:54:00","0","2","0","47","17","L","5"
"65000V006200","2016/08/10 18:54:00","0","2","0","47","17","S","18"
"65000V008130","2016/08/10 18:54:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/10 18:54:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/10 18:54:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/10 18:54:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/10 18:54:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/10 18:54:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/10 18:54:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/10 18:54:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/10 18:54:00","0","1","0","55","6","L","8"
"65000V008940","2016/08/10 18:54:00","0","1","0","55","6","S","5"
"65000V008940","2016/08/10 18:54:00","0","0","0","59","8","L","10"
