"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 09:09:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 09:09:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 09:09:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 09:09:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/12 09:09:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/12 09:09:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 09:09:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/12 09:09:00","0","0","0","46","12","L","0"
"65000V006200","2016/08/12 09:09:00","0","0","0","46","12","S","22"
"65000V006200","2016/08/12 09:09:00","0","2","0","46","13","L","4"
"65000V006200","2016/08/12 09:09:00","0","2","0","46","13","S","10"
"65000V006200","2016/08/12 09:09:00","0","1","0","50","13","L","4"
"65000V006200","2016/08/12 09:09:00","0","1","0","50","13","S","13"
"65000V008130","2016/08/12 09:09:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 09:09:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 09:09:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 09:09:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 09:09:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 09:09:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 09:09:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 09:09:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 09:09:00","0","0","0","61","2","L","1"
"65000V008940","2016/08/12 09:09:00","0","0","0","61","2","S","1"
"65000V008940","2016/08/12 09:09:00","0","2","0","67","3","L","2"
"65000V008940","2016/08/12 09:09:00","0","2","0","67","3","S","7"
"65000V008940","2016/08/12 09:09:00","0","1","0","67","3","L","3"
"65000V008940","2016/08/12 09:09:00","0","1","0","67","3","S","6"
"65000V008940","2016/08/12 09:09:00","0","4","1","64","2","L","2"
"65000V008940","2016/08/12 09:09:00","0","4","1","64","2","S","5"
"65000V008940","2016/08/12 09:09:00","0","5","1","65","3","L","3"
"65000V008940","2016/08/12 09:09:00","0","5","1","65","3","S","5"
"65000V008940","2016/08/12 09:09:00","0","3","1","66","3","L","5"
"65000V008940","2016/08/12 09:09:00","0","3","1","66","3","S","4"
"65000V009560","2016/08/12 09:09:00","0","0","0","64","1","L","0"
"65000V009560","2016/08/12 09:09:00","0","0","0","64","1","S","2"
"65000V009560","2016/08/12 09:09:00","0","1","0","65","1","L","0"
"65000V009560","2016/08/12 09:09:00","0","1","0","65","1","S","2"
"65000V009560","2016/08/12 09:09:00","0","3","1","55","0","L","0"
"65000V009560","2016/08/12 09:09:00","0","3","1","55","0","S","1"
"65000V009560","2016/08/12 09:09:00","0","2","1","70","1","L","1"
"65000V009560","2016/08/12 09:09:00","0","2","1","70","1","S","1"
"65000V009850","2016/08/12 09:09:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/12 09:09:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/12 09:09:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/12 09:09:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/12 09:09:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/12 09:09:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/12 09:09:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/12 09:09:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/12 09:09:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/12 09:09:00","3","2","1","-99","-99","S","-99"
"65000V010000","2016/08/12 09:09:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/12 09:09:00","3","3","1","-99","-99","S","-99"
"65000V010010","2016/08/12 09:09:00","0","0","0","53","1","L","0"
"65000V010010","2016/08/12 09:09:00","0","0","0","53","1","S","2"
"65000V010010","2016/08/12 09:09:00","0","1","0","49","2","L","0"
"65000V010010","2016/08/12 09:09:00","0","1","0","49","2","S","4"
"65000V010200","2016/08/12 09:09:00","0","0","0","48","9","L","2"
"65000V010200","2016/08/12 09:09:00","0","0","0","48","9","S","10"
"65000V010200","2016/08/12 09:09:00","0","1","1","68","1","L","0"
"65000V010200","2016/08/12 09:09:00","0","1","1","68","1","S","2"
"65000V010240","2016/08/12 09:09:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/12 09:09:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/12 09:09:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/12 09:09:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/12 09:09:00","0","2","0","48","4","L","0"
"65000V015000","2016/08/12 09:09:00","0","2","0","48","4","S","7"
"65000V015000","2016/08/12 09:09:00","0","1","0","48","7","L","1"
"65000V015000","2016/08/12 09:09:00","0","1","0","48","7","S","11"
"65000V015000","2016/08/12 09:09:00","0","0","0","50","8","L","3"
"65000V015000","2016/08/12 09:09:00","0","0","0","50","8","S","7"
"65000V015000","2016/08/12 09:09:00","0","3","1","52","7","L","1"
"65000V015000","2016/08/12 09:09:00","0","3","1","52","7","S","10"
"65000V015000","2016/08/12 09:09:00","0","4","1","45","8","L","2"
"65000V015000","2016/08/12 09:09:00","0","4","1","45","8","S","8"
"65000V015000","2016/08/12 09:09:00","0","5","1","42","11","L","5"
"65000V015000","2016/08/12 09:09:00","0","5","1","42","11","S","4"
"65000V015640","2016/08/12 09:09:00","0","1","0","45","4","L","0"
"65000V015640","2016/08/12 09:09:00","0","1","0","45","4","S","12"
"65000V015640","2016/08/12 09:09:00","0","0","0","45","7","L","0"
