"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/07 21:24:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/07 21:24:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/07 21:24:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/07 21:24:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/07 21:24:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/07 21:24:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/07 21:24:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/07 21:24:00","0","1","0","54","6","L","0"
"65000V006200","2016/08/07 21:24:00","0","1","0","54","6","S","13"
"65000V006200","2016/08/07 21:24:00","0","0","0","52","9","L","0"
"65000V006200","2016/08/07 21:24:00","0","0","0","52","9","S","19"
"65000V006200","2016/08/07 21:24:00","0","2","0","47","12","L","1"
"65000V006200","2016/08/07 21:24:00","0","2","0","47","12","S","19"
"65000V008130","2016/08/07 21:24:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/07 21:24:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/07 21:24:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/07 21:24:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/07 21:24:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/07 21:24:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/07 21:24:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/07 21:24:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/07 21:24:00","0","1","0","67","1","L","1"
"65000V008940","2016/08/07 21:24:00","0","1","0","67","1","S","2"
"65000V008940","2016/08/07 21:24:00","0","2","0","56","2","L","3"
"65000V008940","2016/08/07 21:24:00","0","2","0","56","2","S","2"
"65000V008940","2016/08/07 21:24:00","0","0","0","46","4","L","3"
"65000V008940","2016/08/07 21:24:00","0","0","0","46","4","S","0"
"65000V008940","2016/08/07 21:24:00","0","3","1","72","2","L","1"
"65000V008940","2016/08/07 21:24:00","0","3","1","72","2","S","7"
"65000V008940","2016/08/07 21:24:00","0","5","1","63","2","L","1"
"65000V008940","2016/08/07 21:24:00","0","5","1","63","2","S","5"
"65000V008940","2016/08/07 21:24:00","0","4","1","62","3","L","4"
"65000V008940","2016/08/07 21:24:00","0","4","1","62","3","S","5"
"65000V009560","2016/08/07 21:24:00","0","0","0","60","0","L","0"
"65000V009560","2016/08/07 21:24:00","0","0","0","60","0","S","1"
"65000V009560","2016/08/07 21:24:00","0","1","0","62","2","L","0"
"65000V009560","2016/08/07 21:24:00","0","1","0","62","2","S","5"
"65000V009560","2016/08/07 21:24:00","0","2","1","0","0","L","0"
"65000V009560","2016/08/07 21:24:00","0","2","1","0","0","S","0"
"65000V009560","2016/08/07 21:24:00","0","3","1","67","0","L","0"
"65000V009560","2016/08/07 21:24:00","0","3","1","67","0","S","2"
"65000V009850","2016/08/07 21:24:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/07 21:24:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/07 21:24:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/07 21:24:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/07 21:24:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/07 21:24:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/07 21:24:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/07 21:24:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/07 21:24:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/07 21:24:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/07 21:24:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/07 21:24:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/07 21:24:00","0","0","0","0","0","L","0"
"65000V010010","2016/08/07 21:24:00","0","0","0","0","0","S","0"
"65000V010010","2016/08/07 21:24:00","0","1","0","59","1","L","0"
"65000V010010","2016/08/07 21:24:00","0","1","0","59","1","S","1"
"65000V010200","2016/08/07 21:24:00","0","0","0","54","4","L","0"
"65000V010200","2016/08/07 21:24:00","0","0","0","54","4","S","9"
"65000V010200","2016/08/07 21:24:00","0","1","1","47","4","L","0"
"65000V010200","2016/08/07 21:24:00","0","1","1","47","4","S","8"
"65000V010240","2016/08/07 21:24:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/07 21:24:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/07 21:24:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/07 21:24:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/07 21:24:00","0","2","0","50","1","L","0"
"65000V015000","2016/08/07 21:24:00","0","2","0","50","1","S","3"
"65000V015000","2016/08/07 21:24:00","0","0","0","58","2","L","0"
"65000V015000","2016/08/07 21:24:00","0","0","0","58","2","S","4"
"65000V015000","2016/08/07 21:24:00","0","1","0","54","3","L","0"
"65000V015000","2016/08/07 21:24:00","0","1","0","54","3","S","6"
"65000V015000","2016/08/07 21:24:00","0","5","1","52","1","L","1"
"65000V015000","2016/08/07 21:24:00","0","5","1","52","1","S","1"
"65000V015000","2016/08/07 21:24:00","0","3","1","68","2","L","0"
"65000V015000","2016/08/07 21:24:00","0","3","1","68","2","S","7"
"65000V015000","2016/08/07 21:24:00","0","4","1","61","5","L","2"
"65000V015000","2016/08/07 21:24:00","0","4","1","61","5","S","9"
"65000V015640","2016/08/07 21:24:00","0","1","0","59","1","L","0"
"65000V015640","2016/08/07 21:24:00","0","1","0","59","1","S","3"
"65000V015640","2016/08/07 21:24:00","0","2","0","53","3","L","0"
"65000V015640","2016/08/07 21:24:00","0","2","0","53","3","S","7"
