"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/08 18:29:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/08 18:29:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/08 18:29:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/08 18:29:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/08 18:29:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/08 18:29:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/08 18:29:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/08 18:29:00","0","1","0","45","9","L","1"
"65000V006200","2016/08/08 18:29:00","0","1","0","45","9","S","12"
"65000V006200","2016/08/08 18:29:00","0","2","0","50","15","L","5"
"65000V006200","2016/08/08 18:29:00","0","2","0","50","15","S","15"
"65000V006200","2016/08/08 18:29:00","0","0","0","19","24","L","1"
"65000V006200","2016/08/08 18:29:00","0","0","0","19","24","S","13"
"65000V008130","2016/08/08 18:29:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/08 18:29:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/08 18:29:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/08 18:29:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/08 18:29:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/08 18:29:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/08 18:29:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/08 18:29:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/08 18:29:00","0","1","0","69","2","L","1"
"65000V008940","2016/08/08 18:29:00","0","1","0","69","2","S","8"
"65000V008940","2016/08/08 18:29:00","0","2","0","65","3","L","4"
"65000V008940","2016/08/08 18:29:00","0","2","0","65","3","S","5"
"65000V008940","2016/08/08 18:29:00","0","0","0","68","4","L","2"
"65000V008940","2016/08/08 18:29:00","0","0","0","68","4","S","6"
"65000V008940","2016/08/08 18:29:00","0","4","1","66","2","L","0"
"65000V008940","2016/08/08 18:29:00","0","4","1","66","2","S","5"
"65000V008940","2016/08/08 18:29:00","0","5","1","61","4","L","4"
"65000V008940","2016/08/08 18:29:00","0","5","1","61","4","S","5"
"65000V008940","2016/08/08 18:29:00","0","3","1","69","4","L","3"
"65000V008940","2016/08/08 18:29:00","0","3","1","69","4","S","11"
"65000V009560","2016/08/08 18:29:00","0","0","0","67","0","L","0"
"65000V009560","2016/08/08 18:29:00","0","0","0","67","0","S","1"
"65000V009560","2016/08/08 18:29:00","0","1","0","66","2","L","0"
"65000V009560","2016/08/08 18:29:00","0","1","0","66","2","S","7"
"65000V009560","2016/08/08 18:29:00","0","2","1","64","1","L","0"
"65000V009560","2016/08/08 18:29:00","0","2","1","64","1","S","2"
"65000V009560","2016/08/08 18:29:00","0","3","1","63","2","L","0"
"65000V009560","2016/08/08 18:29:00","0","3","1","63","2","S","5"
"65000V009850","2016/08/08 18:29:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/08 18:29:00","3","0","0","-99","-99","S","-99"
"65000V009850","2016/08/08 18:29:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/08 18:29:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/08 18:29:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/08 18:29:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/08 18:29:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/08 18:29:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/08 18:29:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/08 18:29:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/08 18:29:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/08 18:29:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/08 18:29:00","0","1","0","65","1","L","0"
"65000V010010","2016/08/08 18:29:00","0","1","0","65","1","S","1"
"65000V010010","2016/08/08 18:29:00","0","0","0","51","1","L","0"
"65000V010010","2016/08/08 18:29:00","0","0","0","51","1","S","2"
"65000V010200","2016/08/08 18:29:00","0","0","0","60","2","L","0"
"65000V010200","2016/08/08 18:29:00","0","0","0","60","2","S","6"
