"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/06 11:09:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:09:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:09:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:09:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/06 11:09:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/06 11:09:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:09:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/06 11:09:00","0","1","0","50","6","L","1"
"65000V006200","2016/08/06 11:09:00","0","1","0","50","6","S","10"
"65000V006200","2016/08/06 11:09:00","0","2","0","48","10","L","3"
"65000V006200","2016/08/06 11:09:00","0","2","0","48","10","S","13"
"65000V006200","2016/08/06 11:09:00","0","0","0","50","13","L","0"
"65000V006200","2016/08/06 11:09:00","0","0","0","50","13","S","25"
"65000V008130","2016/08/06 11:09:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/06 11:09:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/06 11:09:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/06 11:09:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/06 11:09:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/06 11:09:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/06 11:09:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/06 11:09:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/06 11:09:00","0","0","0","66","1","L","2"
"65000V008940","2016/08/06 11:09:00","0","0","0","66","1","S","2"
"65000V008940","2016/08/06 11:09:00","0","2","0","68","1","L","1"
"65000V008940","2016/08/06 11:09:00","0","2","0","68","1","S","3"
"65000V008940","2016/08/06 11:09:00","0","1","0","67","2","L","2"
"65000V008940","2016/08/06 11:09:00","0","1","0","67","2","S","5"
"65000V008940","2016/08/06 11:09:00","0","3","1","74","1","L","0"
"65000V008940","2016/08/06 11:09:00","0","3","1","74","1","S","5"
"65000V008940","2016/08/06 11:09:00","0","5","1","68","2","L","2"
"65000V008940","2016/08/06 11:09:00","0","5","1","68","2","S","4"
"65000V008940","2016/08/06 11:09:00","0","4","1","65","4","L","4"
"65000V008940","2016/08/06 11:09:00","0","4","1","65","4","S","5"
"65000V009560","2016/08/06 11:09:00","0","1","0","66","2","L","0"
"65000V009560","2016/08/06 11:09:00","0","1","0","66","2","S","7"
"65000V009560","2016/08/06 11:09:00","0","0","0","60","2","L","1"
"65000V009560","2016/08/06 11:09:00","0","0","0","60","2","S","1"
"65000V009560","2016/08/06 11:09:00","0","2","1","55","1","L","0"
"65000V009560","2016/08/06 11:09:00","0","2","1","55","1","S","2"
"65000V009560","2016/08/06 11:09:00","0","3","1","66","1","L","0"
"65000V009560","2016/08/06 11:09:00","0","3","1","66","1","S","4"
"65000V009850","2016/08/06 11:09:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/06 11:09:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/06 11:09:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/06 11:09:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/06 11:09:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/06 11:09:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/06 11:09:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/06 11:09:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/06 11:09:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/06 11:09:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/06 11:09:00","3","2","1","-99","-99","L","-99"
