"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/09 22:04:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/09 22:04:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/09 22:04:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/09 22:04:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/09 22:04:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/09 22:04:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/09 22:04:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/09 22:04:00","0","1","0","54","5","L","0"
"65000V006200","2016/08/09 22:04:00","0","1","0","54","5","S","11"
"65000V006200","2016/08/09 22:04:00","0","2","0","47","8","L","1"
"65000V006200","2016/08/09 22:04:00","0","2","0","47","8","S","11"
"65000V006200","2016/08/09 22:04:00","0","0","0","50","11","L","0"
"65000V006200","2016/08/09 22:04:00","0","0","0","50","11","S","23"
"65000V008130","2016/08/09 22:04:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/09 22:04:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/09 22:04:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/09 22:04:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/09 22:04:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/09 22:04:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/09 22:04:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/09 22:04:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/09 22:04:00","0","2","0","63","0","L","0"
"65000V008940","2016/08/09 22:04:00","0","2","0","63","0","S","1"
"65000V008940","2016/08/09 22:04:00","0","1","0","0","0","L","0"
"65000V008940","2016/08/09 22:04:00","0","1","0","0","0","S","0"
"65000V008940","2016/08/09 22:04:00","0","0","0","64","3","L","2"
"65000V008940","2016/08/09 22:04:00","0","0","0","64","3","S","1"
"65000V008940","2016/08/09 22:04:00","0","5","1","63","1","L","3"
"65000V008940","2016/08/09 22:04:00","0","5","1","63","1","S","1"
"65000V008940","2016/08/09 22:04:00","0","3","1","63","1","L","2"
"65000V008940","2016/08/09 22:04:00","0","3","1","63","1","S","0"
"65000V008940","2016/08/09 22:04:00","0","4","1","64","4","L","5"
"65000V008940","2016/08/09 22:04:00","0","4","1","64","4","S","6"
"65000V009560","2016/08/09 22:04:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/09 22:04:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/09 22:04:00","0","1","0","75","0","L","0"
"65000V009560","2016/08/09 22:04:00","0","1","0","75","0","S","1"
"65000V009560","2016/08/09 22:04:00","0","3","1","0","0","L","0"
"65000V009560","2016/08/09 22:04:00","0","3","1","0","0","S","0"
"65000V009560","2016/08/09 22:04:00","0","2","1","59","0","L","0"
"65000V009560","2016/08/09 22:04:00","0","2","1","59","0","S","1"
"65000V009850","2016/08/09 22:04:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/09 22:04:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/09 22:04:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/09 22:04:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/09 22:04:00","3","1","0","-99","-99","L","-99"
