"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 07:59:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 07:59:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 07:59:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 07:59:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/12 07:59:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/12 07:59:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 07:59:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/12 07:59:00","0","1","0","52","6","L","0"
"65000V006200","2016/08/12 07:59:00","0","1","0","52","6","S","13"
"65000V006200","2016/08/12 07:59:00","0","2","0","45","7","L","1"
"65000V006200","2016/08/12 07:59:00","0","2","0","45","7","S","8"
"65000V006200","2016/08/12 07:59:00","0","0","0","47","13","L","0"
"65000V006200","2016/08/12 07:59:00","0","0","0","47","13","S","25"
"65000V008130","2016/08/12 07:59:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 07:59:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 07:59:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 07:59:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 07:59:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 07:59:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 07:59:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 07:59:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 07:59:00","0","0","0","65","4","L","2"
"65000V008940","2016/08/12 07:59:00","0","0","0","65","4","S","4"
"65000V008940","2016/08/12 07:59:00","0","1","0","61","4","L","4"
"65000V008940","2016/08/12 07:59:00","0","1","0","61","4","S","5"
"65000V008940","2016/08/12 07:59:00","0","2","0","63","5","L","4"
"65000V008940","2016/08/12 07:59:00","0","2","0","63","5","S","8"
"65000V008940","2016/08/12 07:59:00","0","5","1","63","2","L","3"
