"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 17:59:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:59:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:59:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 17:59:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/12 17:59:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/12 17:59:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 17:59:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/12 17:59:00","0","1","0","50","5","L","0"
"65000V006200","2016/08/12 17:59:00","0","1","0","50","5","S","11"
"65000V006200","2016/08/12 17:59:00","0","2","0","43","21","L","4"
"65000V006200","2016/08/12 17:59:00","0","2","0","43","21","S","10"
"65000V006200","2016/08/12 17:59:00","0","0","0","15","53","L","5"
"65000V006200","2016/08/12 17:59:00","0","0","0","15","53","S","9"
"65000V008130","2016/08/12 17:59:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 17:59:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 17:59:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 17:59:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 17:59:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 17:59:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 17:59:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 17:59:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 17:59:00","0","2","0","60","6","L","6"
"65000V008940","2016/08/12 17:59:00","0","2","0","60","6","S","9"
"65000V008940","2016/08/12 17:59:00","0","0","0","60","6","L","3"
"65000V008940","2016/08/12 17:59:00","0","0","0","60","6","S","3"
"65000V008940","2016/08/12 17:59:00","0","1","0","63","9","L","5"
"65000V008940","2016/08/12 17:59:00","0","1","0","63","9","S","9"
"65000V008940","2016/08/12 17:59:00","0","3","1","67","5","L","7"
"65000V008940","2016/08/12 17:59:00","0","3","1","67","5","S","12"
"65000V008940","2016/08/12 17:59:00","0","4","1","56","6","L","7"
