"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/08 17:53:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/08 17:53:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/08 17:53:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/08 17:53:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/08 17:53:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/08 17:53:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/08 17:53:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/08 17:53:00","0","0","0","53","1","L","0"
"65000V006200","2016/08/08 17:53:00","0","0","0","53","1","S","3"
"65000V006200","2016/08/08 17:53:00","0","2","0","52","4","L","0"
"65000V006200","2016/08/08 17:53:00","0","2","0","52","4","S","8"
"65000V006200","2016/08/08 17:53:00","0","1","0","43","58","L","1"
"65000V006200","2016/08/08 17:53:00","0","1","0","43","58","S","3"
"65000V008130","2016/08/08 17:53:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/08 17:53:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/08 17:53:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/08 17:53:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/08 17:53:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/08 17:53:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/08 17:53:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/08 17:53:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/08 17:53:00","0","0","0","75","1","L","0"
"65000V008940","2016/08/08 17:53:00","0","0","0","75","1","S","3"
"65000V008940","2016/08/08 17:53:00","0","1","0","69","3","L","1"
"65000V008940","2016/08/08 17:53:00","0","1","0","69","3","S","8"
"65000V008940","2016/08/08 17:53:00","0","2","0","64","5","L","5"
"65000V008940","2016/08/08 17:53:00","0","2","0","64","5","S","9"
"65000V008940","2016/08/08 17:53:00","0","5","1","68","3","L","3"
"65000V008940","2016/08/08 17:53:00","0","5","1","68","3","S","6"
"65000V008940","2016/08/08 17:53:00","0","3","1","63","5","L","8"
"65000V008940","2016/08/08 17:53:00","0","3","1","63","5","S","6"
"65000V008940","2016/08/08 17:53:00","0","4","1","61","6","L","5"
"65000V008940","2016/08/08 17:53:00","0","4","1","61","6","S","7"
"65000V009560","2016/08/08 17:53:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/08 17:53:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/08 17:53:00","0","1","0","66","2","L","0"
"65000V009560","2016/08/08 17:53:00","0","1","0","66","2","S","5"
"65000V009560","2016/08/08 17:53:00","0","3","1","75","0","L","0"
"65000V009560","2016/08/08 17:53:00","0","3","1","75","0","S","1"
"65000V009560","2016/08/08 17:53:00","0","2","1","60","1","L","0"
"65000V009560","2016/08/08 17:53:00","0","2","1","60","1","S","2"
"65000V009850","2016/08/08 17:53:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/08 17:53:00","3","0","0","-99","-99","S","-99"
"65000V009850","2016/08/08 17:53:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/08 17:53:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/08 17:53:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/08 17:53:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/08 17:53:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/08 17:53:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/08 17:53:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/08 17:53:00","3","2","1","-99","-99","S","-99"
"65000V010000","2016/08/08 17:53:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/08 17:53:00","3","3","1","-99","-99","S","-99"
"65000V010010","2016/08/08 17:53:00","0","0","0","52","4","L","1"
"65000V010010","2016/08/08 17:53:00","0","0","0","52","4","S","8"
"65000V010010","2016/08/08 17:53:00","0","1","0","35","8","L","2"
"65000V010010","2016/08/08 17:53:00","0","1","0","35","8","S","3"
"65000V010200","2016/08/08 17:53:00","0","0","0","57","3","L","0"
"65000V010200","2016/08/08 17:53:00","0","0","0","57","3","S","8"
"65000V010200","2016/08/08 17:53:00","0","1","1","54","2","L","0"
"65000V010200","2016/08/08 17:53:00","0","1","1","54","2","S","5"
"65000V010240","2016/08/08 17:53:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/08 17:53:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/08 17:53:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/08 17:53:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/08 17:53:00","0","0","0","37","3","L","0"
"65000V015000","2016/08/08 17:53:00","0","0","0","37","3","S","3"
"65000V015000","2016/08/08 17:53:00","0","2","0","34","8","L","2"
"65000V015000","2016/08/08 17:53:00","0","2","0","34","8","S","6"
"65000V015000","2016/08/08 17:53:00","0","1","0","38","10","L","4"
"65000V015000","2016/08/08 17:53:00","0","1","0","38","10","S","4"
"65000V015000","2016/08/08 17:53:00","0","4","1","48","3","L","0"
"65000V015000","2016/08/08 17:53:00","0","4","1","48","3","S","5"
"65000V015000","2016/08/08 17:53:00","0","3","1","41","5","L","1"
"65000V015000","2016/08/08 17:53:00","0","3","1","41","5","S","3"
"65000V015000","2016/08/08 17:53:00","0","5","1","39","5","L","0"
"65000V015000","2016/08/08 17:53:00","0","5","1","39","5","S","2"
"65000V015640","2016/08/08 17:53:00","0","2","0","48","5","L","0"
"65000V015640","2016/08/08 17:53:00","0","2","0","48","5","S","8"
"65000V015640","2016/08/08 17:53:00","0","1","0","41","6","L","0"
"65000V015640","2016/08/08 17:53:00","0","1","0","41","6","S","13"
"65000V015640","2016/08/08 17:53:00","0","0","0","32","12","L","0"
"65000V015640","2016/08/08 17:53:00","0","0","0","32","12","S","15"
"65000V015640","2016/08/08 17:53:00","0","4","1","48","1","L","0"
"65000V015640","2016/08/08 17:53:00","0","4","1","48","1","S","4"
"65000V015640","2016/08/08 17:53:00","0","3","1","57","2","L","0"
"65000V015640","2016/08/08 17:53:00","0","3","1","57","2","S","8"
"65000V015640","2016/08/08 17:53:00","0","5","1","48","10","L","0"
"65000V015640","2016/08/08 17:53:00","0","5","1","48","10","S","26"
"65000V017200","2016/08/08 17:53:00","0","0","0","48","5","L","0"
"65000V017200","2016/08/08 17:53:00","0","0","0","48","5","S","13"
"65000V017200","2016/08/08 17:53:00","0","1","1","43","8","L","0"
"65000V017200","2016/08/08 17:53:00","0","1","1","43","8","S","17"
"65000V021150","2016/08/08 17:53:00","0","0","0","43","1","L","2"
"65000V021150","2016/08/08 17:53:00","0","0","0","43","1","S","0"
"65000V021150","2016/08/08 17:53:00","0","1","0","54","4","L","0"
"65000V021150","2016/08/08 17:53:00","0","1","0","54","4","S","5"
"65000V021150","2016/08/08 17:53:00","0","2","0","64","4","L","0"
"65000V021150","2016/08/08 17:53:00","0","2","0","64","4","S","7"
"65000V021150","2016/08/08 17:53:00","0","5","1","37","0","L","0"
"65000V021150","2016/08/08 17:53:00","0","5","1","37","0","S","0"
"65000V021150","2016/08/08 17:53:00","0","3","1","48","2","L","0"
"65000V021150","2016/08/08 17:53:00","0","3","1","48","2","S","3"
"65000V021150","2016/08/08 17:53:00","0","4","1","40","6","L","1"
"65000V021150","2016/08/08 17:53:00","0","4","1","40","6","S","6"
"65000V022250","2016/08/08 17:53:00","0","0","0","31","2","L","1"
