"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/06 11:49:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:49:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:49:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/06 11:49:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/06 11:49:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/06 11:49:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/06 11:49:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/06 11:49:00","0","0","0","0","0","L","0"
"65000V006200","2016/08/06 11:49:00","0","0","0","0","0","S","0"
"65000V006200","2016/08/06 11:49:00","0","2","0","42","9","L","4"
"65000V006200","2016/08/06 11:49:00","0","2","0","42","9","S","4"
"65000V006200","2016/08/06 11:49:00","0","1","0","19","22","L","4"
"65000V006200","2016/08/06 11:49:00","0","1","0","19","22","S","2"
"65000V008130","2016/08/06 11:49:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/06 11:49:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/06 11:49:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/06 11:49:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/06 11:49:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/06 11:49:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/06 11:49:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/06 11:49:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/06 11:49:00","0","0","0","68","1","L","1"
"65000V008940","2016/08/06 11:49:00","0","0","0","68","1","S","0"
"65000V008940","2016/08/06 11:49:00","0","1","0","68","2","L","2"
"65000V008940","2016/08/06 11:49:00","0","1","0","68","2","S","6"
"65000V008940","2016/08/06 11:49:00","0","2","0","67","4","L","2"
"65000V008940","2016/08/06 11:49:00","0","2","0","67","4","S","10"
"65000V008940","2016/08/06 11:49:00","0","5","1","66","2","L","2"
"65000V008940","2016/08/06 11:49:00","0","5","1","66","2","S","5"
"65000V008940","2016/08/06 11:49:00","0","3","1","67","2","L","1"
"65000V008940","2016/08/06 11:49:00","0","3","1","67","2","S","5"
"65000V008940","2016/08/06 11:49:00","0","4","1","59","6","L","5"
"65000V008940","2016/08/06 11:49:00","0","4","1","59","6","S","4"
"65000V009560","2016/08/06 11:49:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/06 11:49:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/06 11:49:00","0","1","0","67","2","L","0"
"65000V009560","2016/08/06 11:49:00","0","1","0","67","2","S","6"
"65000V009560","2016/08/06 11:49:00","0","2","1","72","0","L","0"
"65000V009560","2016/08/06 11:49:00","0","2","1","72","0","S","2"
"65000V009560","2016/08/06 11:49:00","0","3","1","63","1","L","0"
"65000V009560","2016/08/06 11:49:00","0","3","1","63","1","S","2"
"65000V009850","2016/08/06 11:49:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/06 11:49:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/06 11:49:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/06 11:49:00","3","0","0","-99","-99","S","-99"
