"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/07 15:49:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/07 15:49:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/07 15:49:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/07 15:49:00","0","1","0","53","6","L","0"
"65000V006200","2016/08/07 15:49:00","0","1","0","53","6","S","13"
"65000V006200","2016/08/07 15:49:00","0","2","0","51","9","L","2"
"65000V006200","2016/08/07 15:49:00","0","2","0","51","9","S","13"
"65000V006200","2016/08/07 15:49:00","0","0","0","50","12","L","0"
"65000V006200","2016/08/07 15:49:00","0","0","0","50","12","S","24"
"65000V008130","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/07 15:49:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/07 15:49:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/07 15:49:00","0","2","0","75","0","L","0"
"65000V008940","2016/08/07 15:49:00","0","2","0","75","0","S","1"
"65000V008940","2016/08/07 15:49:00","0","1","0","73","1","L","0"
"65000V008940","2016/08/07 15:49:00","0","1","0","73","1","S","4"
"65000V008940","2016/08/07 15:49:00","0","0","0","57","1","L","1"
"65000V008940","2016/08/07 15:49:00","0","0","0","57","1","S","1"
"65000V008940","2016/08/07 15:49:00","0","5","1","64","1","L","1"
"65000V008940","2016/08/07 15:49:00","0","5","1","64","1","S","1"
"65000V008940","2016/08/07 15:49:00","0","3","1","69","1","L","1"
"65000V008940","2016/08/07 15:49:00","0","3","1","69","1","S","4"
"65000V008940","2016/08/07 15:49:00","0","4","1","68","3","L","3"
"65000V008940","2016/08/07 15:49:00","0","4","1","68","3","S","7"
"65000V009560","2016/08/07 15:49:00","0","0","0","75","0","L","0"
"65000V009560","2016/08/07 15:49:00","0","0","0","75","0","S","2"
"65000V009560","2016/08/07 15:49:00","0","1","0","71","0","L","0"
"65000V009560","2016/08/07 15:49:00","0","1","0","71","0","S","2"
"65000V009560","2016/08/07 15:49:00","0","2","1","56","1","L","0"
"65000V009560","2016/08/07 15:49:00","0","2","1","56","1","S","2"
"65000V009560","2016/08/07 15:49:00","0","3","1","64","1","L","0"
"65000V009560","2016/08/07 15:49:00","0","3","1","64","1","S","4"
"65000V009850","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/07 15:49:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/07 15:49:00","3","2","1","-99","-99","S","-99"
"65000V010000","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V010010","2016/08/07 15:49:00","0","1","0","0","0","L","0"
"65000V010010","2016/08/07 15:49:00","0","1","0","0","0","S","0"
"65000V010010","2016/08/07 15:49:00","0","0","0","53","1","L","0"
"65000V010010","2016/08/07 15:49:00","0","0","0","53","1","S","3"
"65000V010200","2016/08/07 15:49:00","0","0","0","56","6","L","0"
"65000V010200","2016/08/07 15:49:00","0","0","0","56","6","S","13"
"65000V010200","2016/08/07 15:49:00","0","1","1","60","1","L","0"
"65000V010200","2016/08/07 15:49:00","0","1","1","60","1","S","3"
"65000V010240","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/07 15:49:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/07 15:49:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/07 15:49:00","0","0","0","49","2","L","0"
"65000V015000","2016/08/07 15:49:00","0","0","0","49","2","S","3"
"65000V015000","2016/08/07 15:49:00","0","2","0","49","4","L","2"
"65000V015000","2016/08/07 15:49:00","0","2","0","49","4","S","1"
"65000V015000","2016/08/07 15:49:00","0","1","0","41","5","L","0"
"65000V015000","2016/08/07 15:49:00","0","1","0","41","5","S","8"
"65000V015000","2016/08/07 15:49:00","0","5","1","39","4","L","0"
"65000V015000","2016/08/07 15:49:00","0","5","1","39","4","S","5"
"65000V015000","2016/08/07 15:49:00","0","4","1","46","5","L","0"
"65000V015000","2016/08/07 15:49:00","0","4","1","46","5","S","8"
"65000V015000","2016/08/07 15:49:00","0","3","1","45","5","L","2"
"65000V015000","2016/08/07 15:49:00","0","3","1","45","5","S","3"
"65000V015640","2016/08/07 15:49:00","0","1","0","51","2","L","0"
"65000V015640","2016/08/07 15:49:00","0","1","0","51","2","S","6"
"65000V015640","2016/08/07 15:49:00","0","0","0","51","4","L","0"
"65000V015640","2016/08/07 15:49:00","0","0","0","51","4","S","12"
"65000V015640","2016/08/07 15:49:00","0","2","0","54","5","L","0"
"65000V015640","2016/08/07 15:49:00","0","2","0","54","5","S","8"
"65000V015640","2016/08/07 15:49:00","0","4","1","48","0","L","0"
"65000V015640","2016/08/07 15:49:00","0","4","1","48","0","S","1"
"65000V015640","2016/08/07 15:49:00","0","3","1","54","2","L","0"
"65000V015640","2016/08/07 15:49:00","0","3","1","54","2","S","3"
"65000V015640","2016/08/07 15:49:00","0","5","1","48","20","L","2"
"65000V015640","2016/08/07 15:49:00","0","5","1","48","20","S","20"
"65000V017200","2016/08/07 15:49:00","0","0","0","46","5","L","1"
"65000V017200","2016/08/07 15:49:00","0","0","0","46","5","S","10"
"65000V017200","2016/08/07 15:49:00","0","1","1","52","2","L","0"
"65000V017200","2016/08/07 15:49:00","0","1","1","52","2","S","4"
"65000V021150","2016/08/07 15:49:00","0","2","0","59","0","L","0"
"65000V021150","2016/08/07 15:49:00","0","2","0","59","0","S","0"
"65000V021150","2016/08/07 15:49:00","0","1","0","56","1","L","0"
"65000V021150","2016/08/07 15:49:00","0","1","0","56","1","S","1"
"65000V021150","2016/08/07 15:49:00","0","0","0","54","1","L","1"
"65000V021150","2016/08/07 15:49:00","0","0","0","54","1","S","0"
"65000V021150","2016/08/07 15:49:00","0","3","1","22","0","L","0"
"65000V021150","2016/08/07 15:49:00","0","3","1","22","0","S","0"
"65000V021150","2016/08/07 15:49:00","0","5","1","22","1","L","0"
"65000V021150","2016/08/07 15:49:00","0","5","1","22","1","S","1"
"65000V021150","2016/08/07 15:49:00","0","4","1","49","7","L","1"
"65000V021150","2016/08/07 15:49:00","0","4","1","49","7","S","6"
"65000V022250","2016/08/07 15:49:00","0","0","0","49","0","L","0"
"65000V022250","2016/08/07 15:49:00","0","0","0","49","0","S","1"
"65000V022250","2016/08/07 15:49:00","0","1","0","50","1","L","0"
"65000V022250","2016/08/07 15:49:00","0","1","0","50","1","S","3"
"65000V022250","2016/08/07 15:49:00","0","3","1","61","0","L","0"
"65000V022250","2016/08/07 15:49:00","0","3","1","61","0","S","1"
"65000V022250","2016/08/07 15:49:00","0","2","1","52","3","L","1"
"65000V022250","2016/08/07 15:49:00","0","2","1","52","3","S","2"
"65000V026110","2016/08/07 15:49:00","0","0","0","63","2","L","1"
"65000V026110","2016/08/07 15:49:00","0","0","0","63","2","S","6"
"65000V026110","2016/08/07 15:49:00","0","1","0","58","2","L","0"
"65000V026110","2016/08/07 15:49:00","0","1","0","58","2","S","5"
"65000V026160","2016/08/07 15:49:00","0","0","0","0","0","L","0"
"65000V026160","2016/08/07 15:49:00","0","0","0","0","0","S","0"
"65000V026160","2016/08/07 15:49:00","0","1","0","0","0","L","0"
"65000V026160","2016/08/07 15:49:00","0","1","0","0","0","S","0"
"65000V026160","2016/08/07 15:49:00","0","2","1","63","1","L","0"
"65000V026160","2016/08/07 15:49:00","0","2","1","63","1","S","1"
"65000V026160","2016/08/07 15:49:00","0","3","1","67","2","L","0"
"65000V026160","2016/08/07 15:49:00","0","3","1","67","2","S","6"
"65000V026340","2016/08/07 15:49:00","0","3","0","57","9","L","2"
"65000V026340","2016/08/07 15:49:00","0","3","0","57","9","S","8"
"65000V026340","2016/08/07 15:49:00","0","0","0","53","27","L","5"
"65000V026340","2016/08/07 15:49:00","0","0","0","53","27","S","22"
"65000V026340","2016/08/07 15:49:00","0","1","0","49","30","L","4"
"65000V026340","2016/08/07 15:49:00","0","1","0","49","30","S","20"
"65000V026340","2016/08/07 15:49:00","0","2","0","49","37","L","5"
"65000V026340","2016/08/07 15:49:00","0","2","0","49","37","S","23"
"65000V026471","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V026471","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V026471","2016/08/07 15:49:00","3","2","0","-99","-99","L","-99"
"65000V026471","2016/08/07 15:49:00","3","2","0","-99","-99","S","-99"
"65000V026471","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V026471","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V026471","2016/08/07 15:49:00","3","3","0","-99","-99","L","-99"
"65000V026471","2016/08/07 15:49:00","3","3","0","-99","-99","S","-99"
"65000V027840","2016/08/07 15:49:00","0","0","0","0","0","L","0"
"65000V027840","2016/08/07 15:49:00","0","0","0","0","0","S","0"
"65000V027840","2016/08/07 15:49:00","0","1","0","0","0","L","0"
"65000V027840","2016/08/07 15:49:00","0","1","0","0","0","S","0"
"65000V027840","2016/08/07 15:49:00","0","3","1","0","0","L","0"
"65000V027840","2016/08/07 15:49:00","0","3","1","0","0","S","0"
"65000V027840","2016/08/07 15:49:00","0","2","1","0","0","L","0"
"65000V027840","2016/08/07 15:49:00","0","2","1","0","0","S","0"
"65000V028140","2016/08/07 15:49:00","3","2","0","-99","-99","L","-99"
"65000V028140","2016/08/07 15:49:00","3","2","0","-99","-99","S","-99"
"65000V028140","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V028140","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V028140","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V028140","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V028140","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V028140","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V028140","2016/08/07 15:49:00","3","4","1","-99","-99","L","-99"
"65000V028140","2016/08/07 15:49:00","3","4","1","-99","-99","S","-99"
"65000V030550","2016/08/07 15:49:00","0","2","0","-99","-99","L","-99"
"65000V030550","2016/08/07 15:49:00","0","2","0","-99","-99","S","-99"
"65000V030550","2016/08/07 15:49:00","0","0","0","-99","-99","L","-99"
"65000V030550","2016/08/07 15:49:00","0","0","0","-99","-99","S","-99"
"65000V030550","2016/08/07 15:49:00","0","1","0","-99","-99","L","-99"
"65000V030550","2016/08/07 15:49:00","0","1","0","-99","-99","S","-99"
"65000V030840","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V030840","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V030840","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V030840","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V030840","2016/08/07 15:49:00","3","2","1","-99","-99","L","-99"
"65000V030840","2016/08/07 15:49:00","3","2","1","-99","-99","S","-99"
"65000V030840","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V030840","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V031110","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V031110","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V031110","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V031110","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V031110","2016/08/07 15:49:00","3","2","1","-99","-99","L","-99"
"65000V031110","2016/08/07 15:49:00","3","2","1","-99","-99","S","-99"
"65000V031110","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V031110","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V035350","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V035350","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V035350","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V035350","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V035350","2016/08/07 15:49:00","3","3","0","-99","-99","L","-99"
"65000V035350","2016/08/07 15:49:00","3","3","0","-99","-99","S","-99"
"65000V035350","2016/08/07 15:49:00","3","2","0","-99","-99","L","-99"
"65000V035350","2016/08/07 15:49:00","3","2","0","-99","-99","S","-99"
"65000V035620","2016/08/07 15:49:00","0","0","0","62","4","L","5"
"65000V035620","2016/08/07 15:49:00","0","0","0","62","4","S","5"
"65000V035620","2016/08/07 15:49:00","0","1","0","63","4","L","5"
"65000V035620","2016/08/07 15:49:00","0","1","0","63","4","S","7"
"65000V035620","2016/08/07 15:49:00","0","3","1","59","1","L","1"
"65000V035620","2016/08/07 15:49:00","0","3","1","59","1","S","2"
"65000V035620","2016/08/07 15:49:00","0","2","1","33","24","L","3"
"65000V035620","2016/08/07 15:49:00","0","2","1","33","24","S","1"
"65000V036660","2016/08/07 15:49:00","0","1","0","57","2","L","1"
"65000V036660","2016/08/07 15:49:00","0","1","0","57","2","S","1"
"65000V036660","2016/08/07 15:49:00","0","0","0","49","5","L","2"
"65000V036660","2016/08/07 15:49:00","0","0","0","49","5","S","2"
"65000V036660","2016/08/07 15:49:00","0","2","1","41","1","L","0"
"65000V036660","2016/08/07 15:49:00","0","2","1","41","1","S","3"
"65000V036660","2016/08/07 15:49:00","0","3","1","54","2","L","0"
"65000V036660","2016/08/07 15:49:00","0","3","1","54","2","S","3"
"65000V037700","2016/08/07 15:49:00","3","1","0","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","1","0","-99","-99","S","-99"
"65000V037700","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","0","0","-99","-99","S","-99"
"65000V037700","2016/08/07 15:49:00","3","2","0","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","2","0","-99","-99","S","-99"
"65000V037700","2016/08/07 15:49:00","3","3","1","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","3","1","-99","-99","S","-99"
"65000V037700","2016/08/07 15:49:00","3","5","1","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","5","1","-99","-99","S","-99"
"65000V037700","2016/08/07 15:49:00","3","4","1","-99","-99","L","-99"
"65000V037700","2016/08/07 15:49:00","3","4","1","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","1","0","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","1","0","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","0","0","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","0","0","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","2","0","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","2","0","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","3","1","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","3","1","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","5","1","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","5","1","-99","-99","S","-99"
"65000V037800","2016/08/07 15:49:00","0","4","1","-99","-99","L","-99"
"65000V037800","2016/08/07 15:49:00","0","4","1","-99","-99","S","-99"
"65000V040100","2016/08/07 15:49:00","0","1","0","46","18","L","1"
"65000V040100","2016/08/07 15:49:00","0","1","0","46","18","S","29"
"65000V040100","2016/08/07 15:49:00","0","0","0","54","25","L","0"
"65000V040100","2016/08/07 15:49:00","0","0","0","54","25","S","28"
"65000V040100","2016/08/07 15:49:00","0","2","1","69","0","L","0"
"65000V040100","2016/08/07 15:49:00","0","2","1","69","0","S","2"
"65000V040100","2016/08/07 15:49:00","0","3","1","48","4","L","0"
"65000V040100","2016/08/07 15:49:00","0","3","1","48","4","S","8"
"65000V040240","2016/08/07 15:49:00","3","0","0","-99","-99","L","-99"
