"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/10 15:44:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/10 15:44:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/10 15:44:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/10 15:44:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/10 15:44:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/10 15:44:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/10 15:44:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/10 15:44:00","0","1","0","59","4","L","0"
"65000V006200","2016/08/10 15:44:00","0","1","0","59","4","S","11"
"65000V006200","2016/08/10 15:44:00","0","2","0","43","11","L","2"
"65000V006200","2016/08/10 15:44:00","0","2","0","43","11","S","17"
"65000V006200","2016/08/10 15:44:00","0","0","0","50","11","L","0"
"65000V006200","2016/08/10 15:44:00","0","0","0","50","11","S","21"
"65000V008130","2016/08/10 15:44:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/10 15:44:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/10 15:44:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/10 15:44:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/10 15:44:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/10 15:44:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/10 15:44:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/10 15:44:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/10 15:44:00","0","0","0","75","0","L","0"
"65000V008940","2016/08/10 15:44:00","0","0","0","75","0","S","2"
"65000V008940","2016/08/10 15:44:00","0","1","0","59","1","L","1"
"65000V008940","2016/08/10 15:44:00","0","1","0","59","1","S","2"
"65000V008940","2016/08/10 15:44:00","0","2","0","68","3","L","2"
"65000V008940","2016/08/10 15:44:00","0","2","0","68","3","S","7"
"65000V008940","2016/08/10 15:44:00","0","3","1","65","2","L","4"
"65000V008940","2016/08/10 15:44:00","0","3","1","65","2","S","3"
"65000V008940","2016/08/10 15:44:00","0","4","1","63","2","L","3"
"65000V008940","2016/08/10 15:44:00","0","4","1","63","2","S","3"
"65000V008940","2016/08/10 15:44:00","0","5","1","66","3","L","2"
"65000V008940","2016/08/10 15:44:00","0","5","1","66","3","S","7"
"65000V009560","2016/08/10 15:44:00","0","0","0","67","0","L","0"
"65000V009560","2016/08/10 15:44:00","0","0","0","67","0","S","1"
"65000V009560","2016/08/10 15:44:00","0","1","0","64","1","L","0"
"65000V009560","2016/08/10 15:44:00","0","1","0","64","1","S","3"
"65000V009560","2016/08/10 15:44:00","0","3","1","0","0","L","0"
"65000V009560","2016/08/10 15:44:00","0","3","1","0","0","S","0"
"65000V009560","2016/08/10 15:44:00","0","2","1","75","0","L","0"
"65000V009560","2016/08/10 15:44:00","0","2","1","75","0","S","1"
"65000V009850","2016/08/10 15:44:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/10 15:44:00","3","0","0","-99","-99","S","-99"
"65000V009850","2016/08/10 15:44:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/10 15:44:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/10 15:44:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/10 15:44:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/10 15:44:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/10 15:44:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/10 15:44:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/10 15:44:00","3","2","1","-99","-99","S","-99"
"65000V010000","2016/08/10 15:44:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/10 15:44:00","3","3","1","-99","-99","S","-99"
"65000V010010","2016/08/10 15:44:00","0","1","0","51","3","L","1"
