"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/08 11:03:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:03:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:03:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:03:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/08 11:03:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/08 11:03:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:03:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/08 11:03:00","0","1","0","65","1","L","0"
"65000V006200","2016/08/08 11:03:00","0","1","0","65","1","S","3"
"65000V006200","2016/08/08 11:03:00","0","0","0","49","9","L","0"
"65000V006200","2016/08/08 11:03:00","0","0","0","49","9","S","17"
"65000V006200","2016/08/08 11:03:00","0","2","0","49","10","L","2"
"65000V006200","2016/08/08 11:03:00","0","2","0","49","10","S","9"
"65000V008130","2016/08/08 11:03:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/08 11:03:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/08 11:03:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/08 11:03:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/08 11:03:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/08 11:03:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/08 11:03:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/08 11:03:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/08 11:03:00","0","0","0","68","3","L","2"
"65000V008940","2016/08/08 11:03:00","0","0","0","68","3","S","9"
"65000V008940","2016/08/08 11:03:00","0","1","0","63","7","L","7"
"65000V008940","2016/08/08 11:03:00","0","1","0","63","7","S","12"
"65000V008940","2016/08/08 11:03:00","0","2","0","62","9","L","11"
"65000V008940","2016/08/08 11:03:00","0","2","0","62","9","S","14"
"65000V008940","2016/08/08 11:03:00","0","5","1","66","2","L","3"
"65000V008940","2016/08/08 11:03:00","0","5","1","66","2","S","4"
"65000V008940","2016/08/08 11:03:00","0","3","1","66","3","L","4"
"65000V008940","2016/08/08 11:03:00","0","3","1","66","3","S","6"
"65000V008940","2016/08/08 11:03:00","0","4","1","57","5","L","7"
"65000V008940","2016/08/08 11:03:00","0","4","1","57","5","S","1"
"65000V009560","2016/08/08 11:03:00","0","1","0","64","1","L","0"
"65000V009560","2016/08/08 11:03:00","0","1","0","64","1","S","3"
"65000V009560","2016/08/08 11:03:00","0","0","0","49","4","L","1"
"65000V009560","2016/08/08 11:03:00","0","0","0","49","4","S","0"
"65000V009560","2016/08/08 11:03:00","0","2","1","75","0","L","0"
"65000V009560","2016/08/08 11:03:00","0","2","1","75","0","S","1"
"65000V009560","2016/08/08 11:03:00","0","3","1","54","1","L","1"
"65000V009560","2016/08/08 11:03:00","0","3","1","54","1","S","0"
"65000V009850","2016/08/08 11:03:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/08 11:03:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/08 11:03:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/08 11:03:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/08 11:03:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/08 11:03:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/08 11:03:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/08 11:03:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/08 11:03:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/08 11:03:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/08 11:03:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/08 11:03:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/08 11:03:00","0","0","0","0","0","L","0"
"65000V010010","2016/08/08 11:03:00","0","0","0","0","0","S","0"
"65000V010010","2016/08/08 11:03:00","0","1","0","51","1","L","1"
"65000V010010","2016/08/08 11:03:00","0","1","0","51","1","S","1"
"65000V010200","2016/08/08 11:03:00","0","0","0","66","4","L","1"
"65000V010200","2016/08/08 11:03:00","0","0","0","66","4","S","9"
"65000V010200","2016/08/08 11:03:00","0","1","1","56","5","L","0"
"65000V010200","2016/08/08 11:03:00","0","1","1","56","5","S","12"
"65000V010240","2016/08/08 11:03:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/08 11:03:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/08 11:03:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/08 11:03:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/08 11:03:00","0","0","0","44","11","L","3"
"65000V015000","2016/08/08 11:03:00","0","0","0","44","11","S","12"
"65000V015000","2016/08/08 11:03:00","0","1","0","41","12","L","1"
"65000V015000","2016/08/08 11:03:00","0","1","0","41","12","S","14"
"65000V015000","2016/08/08 11:03:00","0","2","0","36","15","L","4"
"65000V015000","2016/08/08 11:03:00","0","2","0","36","15","S","6"
"65000V015000","2016/08/08 11:03:00","0","3","1","46","6","L","2"
"65000V015000","2016/08/08 11:03:00","0","3","1","46","6","S","6"
"65000V015000","2016/08/08 11:03:00","0","4","1","40","10","L","1"
"65000V015000","2016/08/08 11:03:00","0","4","1","40","10","S","12"
"65000V015000","2016/08/08 11:03:00","0","5","1","41","11","L","5"
"65000V015000","2016/08/08 11:03:00","0","5","1","41","11","S","8"
"65000V015640","2016/08/08 11:03:00","0","1","0","37","0","L","0"
"65000V015640","2016/08/08 11:03:00","0","1","0","37","0","S","1"
"65000V015640","2016/08/08 11:03:00","0","2","0","40","4","L","0"
"65000V015640","2016/08/08 11:03:00","0","2","0","40","4","S","6"
"65000V015640","2016/08/08 11:03:00","0","0","0","32","5","L","0"
"65000V015640","2016/08/08 11:03:00","0","0","0","32","5","S","5"
"65000V015640","2016/08/08 11:03:00","0","4","1","53","0","L","0"
"65000V015640","2016/08/08 11:03:00","0","4","1","53","0","S","1"
"65000V015640","2016/08/08 11:03:00","0","3","1","57","3","L","0"
"65000V015640","2016/08/08 11:03:00","0","3","1","57","3","S","5"
"65000V015640","2016/08/08 11:03:00","0","5","1","67","3","L","0"
"65000V015640","2016/08/08 11:03:00","0","5","1","67","3","S","8"
"65000V017200","2016/08/08 11:03:00","0","0","0","48","6","L","0"
"65000V017200","2016/08/08 11:03:00","0","0","0","48","6","S","14"
"65000V017200","2016/08/08 11:03:00","0","1","1","51","4","L","0"
"65000V017200","2016/08/08 11:03:00","0","1","1","51","4","S","11"
"65000V021150","2016/08/08 11:03:00","0","2","0","53","0","L","0"
"65000V021150","2016/08/08 11:03:00","0","2","0","53","0","S","0"
"65000V021150","2016/08/08 11:03:00","0","0","0","53","0","L","0"
"65000V021150","2016/08/08 11:03:00","0","0","0","53","0","S","0"
"65000V021150","2016/08/08 11:03:00","0","1","0","46","0","L","0"
"65000V021150","2016/08/08 11:03:00","0","1","0","46","0","S","0"
"65000V021150","2016/08/08 11:03:00","0","4","1","61","0","L","0"
"65000V021150","2016/08/08 11:03:00","0","4","1","61","0","S","0"
"65000V021150","2016/08/08 11:03:00","0","5","1","43","0","L","0"
"65000V021150","2016/08/08 11:03:00","0","5","1","43","0","S","0"
"65000V021150","2016/08/08 11:03:00","0","3","1","43","1","L","0"
