"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/13 19:09:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/13 19:09:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/13 19:09:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/13 19:09:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/13 19:09:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/13 19:09:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/13 19:09:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/13 19:09:00","0","1","0","56","4","L","0"
"65000V006200","2016/08/13 19:09:00","0","1","0","56","4","S","10"
"65000V006200","2016/08/13 19:09:00","0","0","0","55","8","L","0"
"65000V006200","2016/08/13 19:09:00","0","0","0","55","8","S","17"
"65000V006200","2016/08/13 19:09:00","0","2","0","47","11","L","1"
"65000V006200","2016/08/13 19:09:00","0","2","0","47","11","S","15"
"65000V008130","2016/08/13 19:09:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/13 19:09:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/13 19:09:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/13 19:09:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/13 19:09:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/13 19:09:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/13 19:09:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/13 19:09:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/13 19:09:00","0","0","0","66","1","L","1"
"65000V008940","2016/08/13 19:09:00","0","0","0","66","1","S","1"
"65000V008940","2016/08/13 19:09:00","0","2","0","67","2","L","2"
"65000V008940","2016/08/13 19:09:00","0","2","0","67","2","S","4"
"65000V008940","2016/08/13 19:09:00","0","1","0","64","3","L","3"
