"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/14 23:14:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/14 23:14:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/14 23:14:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/14 23:14:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/14 23:14:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/14 23:14:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/14 23:14:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/14 23:14:00","0","1","0","60","1","L","0"
"65000V006200","2016/08/14 23:14:00","0","1","0","60","1","S","2"
"65000V006200","2016/08/14 23:14:00","0","0","0","50","3","L","0"
"65000V006200","2016/08/14 23:14:00","0","0","0","50","3","S","6"
"65000V006200","2016/08/14 23:14:00","0","2","0","46","5","L","1"
"65000V006200","2016/08/14 23:14:00","0","2","0","46","5","S","7"
"65000V008130","2016/08/14 23:14:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/14 23:14:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/14 23:14:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/14 23:14:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/14 23:14:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/14 23:14:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/14 23:14:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/14 23:14:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/14 23:14:00","0","0","0","69","0","L","0"
"65000V008940","2016/08/14 23:14:00","0","0","0","69","0","S","1"
"65000V008940","2016/08/14 23:14:00","0","2","0","64","1","L","1"
"65000V008940","2016/08/14 23:14:00","0","2","0","64","1","S","1"
"65000V008940","2016/08/14 23:14:00","0","1","0","74","1","L","0"
"65000V008940","2016/08/14 23:14:00","0","1","0","74","1","S","4"
"65000V008940","2016/08/14 23:14:00","0","3","1","70","1","L","0"
"65000V008940","2016/08/14 23:14:00","0","3","1","70","1","S","5"
"65000V008940","2016/08/14 23:14:00","0","5","1","61","2","L","1"
"65000V008940","2016/08/14 23:14:00","0","5","1","61","2","S","1"
"65000V008940","2016/08/14 23:14:00","0","4","1","52","5","L","5"
"65000V008940","2016/08/14 23:14:00","0","4","1","52","5","S","1"
"65000V009560","2016/08/14 23:14:00","0","1","0","0","0","L","0"
"65000V009560","2016/08/14 23:14:00","0","1","0","0","0","S","0"
"65000V009560","2016/08/14 23:14:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/14 23:14:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/14 23:14:00","0","3","1","70","0","L","0"
"65000V009560","2016/08/14 23:14:00","0","3","1","70","0","S","1"
"65000V009560","2016/08/14 23:14:00","0","2","1","0","0","L","0"
"65000V009560","2016/08/14 23:14:00","0","2","1","0","0","S","0"
"65000V009850","2016/08/14 23:14:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/14 23:14:00","3","0","0","-99","-99","S","-99"
"65000V009850","2016/08/14 23:14:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/14 23:14:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/14 23:14:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/14 23:14:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/14 23:14:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/14 23:14:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/14 23:14:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/14 23:14:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/14 23:14:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/14 23:14:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/14 23:14:00","0","1","0","0","0","L","0"
"65000V010010","2016/08/14 23:14:00","0","1","0","0","0","S","0"
"65000V010010","2016/08/14 23:14:00","0","0","0","54","1","L","0"
"65000V010010","2016/08/14 23:14:00","0","0","0","54","1","S","1"
"65000V010200","2016/08/14 23:14:00","0","0","0","57","7","L","1"
"65000V010200","2016/08/14 23:14:00","0","0","0","57","7","S","12"
"65000V010200","2016/08/14 23:14:00","0","1","1","51","3","L","0"
"65000V010200","2016/08/14 23:14:00","0","1","1","51","3","S","6"
"65000V010240","2016/08/14 23:14:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/14 23:14:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/14 23:14:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/14 23:14:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/14 23:14:00","0","2","0","47","2","L","1"
"65000V015000","2016/08/14 23:14:00","0","2","0","47","2","S","4"
"65000V015000","2016/08/14 23:14:00","0","1","0","62","3","L","0"
"65000V015000","2016/08/14 23:14:00","0","1","0","62","3","S","8"
"65000V015000","2016/08/14 23:14:00","0","0","0","50","4","L","1"
"65000V015000","2016/08/14 23:14:00","0","0","0","50","4","S","5"
"65000V015000","2016/08/14 23:14:00","0","3","1","73","0","L","0"
"65000V015000","2016/08/14 23:14:00","0","3","1","73","0","S","1"
"65000V015000","2016/08/14 23:14:00","0","4","1","56","2","L","0"
"65000V015000","2016/08/14 23:14:00","0","4","1","56","2","S","5"
"65000V015000","2016/08/14 23:14:00","0","5","1","45","2","L","0"
"65000V015000","2016/08/14 23:14:00","0","5","1","45","2","S","3"
"65000V015640","2016/08/14 23:14:00","0","1","0","64","0","L","0"
"65000V015640","2016/08/14 23:14:00","0","1","0","64","0","S","0"
"65000V015640","2016/08/14 23:14:00","0","2","0","56","0","L","0"
"65000V015640","2016/08/14 23:14:00","0","2","0","56","0","S","1"
"65000V015640","2016/08/14 23:14:00","0","0","0","51","1","L","0"
"65000V015640","2016/08/14 23:14:00","0","0","0","51","1","S","4"
"65000V015640","2016/08/14 23:14:00","0","3","1","54","0","L","0"
"65000V015640","2016/08/14 23:14:00","0","3","1","54","0","S","0"
"65000V015640","2016/08/14 23:14:00","0","4","1","54","0","L","0"
"65000V015640","2016/08/14 23:14:00","0","4","1","54","0","S","0"
"65000V015640","2016/08/14 23:14:00","0","5","1","56","5","L","0"
"65000V015640","2016/08/14 23:14:00","0","5","1","56","5","S","9"
"65000V017200","2016/08/14 23:14:00","0","0","0","40","1","L","0"
"65000V017200","2016/08/14 23:14:00","0","0","0","40","1","S","2"
"65000V017200","2016/08/14 23:14:00","0","1","1","37","7","L","0"
"65000V017200","2016/08/14 23:14:00","0","1","1","37","7","S","12"
"65000V021150","2016/08/14 23:14:00","0","2","0","67","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","2","0","67","0","S","0"
"65000V021150","2016/08/14 23:14:00","0","0","0","30","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","0","0","30","0","S","0"
"65000V021150","2016/08/14 23:14:00","0","1","0","53","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","1","0","53","0","S","0"
"65000V021150","2016/08/14 23:14:00","0","5","1","51","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","5","1","51","0","S","0"
"65000V021150","2016/08/14 23:14:00","0","4","1","53","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","4","1","53","0","S","0"
"65000V021150","2016/08/14 23:14:00","0","3","1","56","0","L","0"
"65000V021150","2016/08/14 23:14:00","0","3","1","56","0","S","0"
"65000V022250","2016/08/14 23:14:00","0","0","0","68","0","L","0"
"65000V022250","2016/08/14 23:14:00","0","0","0","68","0","S","1"
"65000V022250","2016/08/14 23:14:00","0","1","0","56","2","L","0"
