"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/08 11:34:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:34:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:34:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/08 11:34:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/08 11:34:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/08 11:34:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/08 11:34:00","3","3","1","-99","-99","S","-99"
"65000V006200","2016/08/08 11:34:00","0","1","0","54","8","L","0"
"65000V006200","2016/08/08 11:34:00","0","1","0","54","8","S","18"
"65000V006200","2016/08/08 11:34:00","0","2","0","47","10","L","1"
"65000V006200","2016/08/08 11:34:00","0","2","0","47","10","S","15"
"65000V006200","2016/08/08 11:34:00","0","0","0","45","12","L","1"
"65000V006200","2016/08/08 11:34:00","0","0","0","45","12","S","18"
"65000V008130","2016/08/08 11:34:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/08 11:34:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/08 11:34:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/08 11:34:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/08 11:34:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/08 11:34:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/08 11:34:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/08 11:34:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/08 11:34:00","0","2","0","62","1","L","1"
"65000V008940","2016/08/08 11:34:00","0","2","0","62","1","S","2"
"65000V008940","2016/08/08 11:34:00","0","1","0","74","1","L","0"
"65000V008940","2016/08/08 11:34:00","0","1","0","74","1","S","3"
"65000V008940","2016/08/08 11:34:00","0","0","0","56","3","L","3"
"65000V008940","2016/08/08 11:34:00","0","0","0","56","3","S","0"
"65000V008940","2016/08/08 11:34:00","0","5","1","68","2","L","2"
"65000V008940","2016/08/08 11:34:00","0","5","1","68","2","S","5"
"65000V008940","2016/08/08 11:34:00","0","4","1","64","3","L","3"
"65000V008940","2016/08/08 11:34:00","0","4","1","64","3","S","3"
