"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/12 08:54:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/12 08:54:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/12 08:54:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/12 08:54:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","5","1","-99","-99","S","-99"
"65000V005740","2016/08/12 08:54:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/12 08:54:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/12 08:54:00","3","4","1","-99","-99","S","-99"
"65000V006200","2016/08/12 08:54:00","0","1","0","52","7","L","0"
"65000V006200","2016/08/12 08:54:00","0","1","0","52","7","S","14"
"65000V006200","2016/08/12 08:54:00","0","0","0","49","10","L","0"
"65000V006200","2016/08/12 08:54:00","0","0","0","49","10","S","21"
"65000V006200","2016/08/12 08:54:00","0","2","0","51","10","L","4"
"65000V006200","2016/08/12 08:54:00","0","2","0","51","10","S","12"
"65000V008130","2016/08/12 08:54:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/12 08:54:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/12 08:54:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/12 08:54:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/12 08:54:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/12 08:54:00","3","2","1","-99","-99","S","-99"
"65000V008130","2016/08/12 08:54:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/12 08:54:00","3","3","1","-99","-99","S","-99"
"65000V008940","2016/08/12 08:54:00","0","0","0","75","1","L","0"
"65000V008940","2016/08/12 08:54:00","0","0","0","75","1","S","4"
