"vdid","datacollecttime","status","vsrid","vsrdir","speed","laneoccupy","carid","volume"
"65000V005740","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
"65000V005740","2016/08/11 18:59:00","3","2","0","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","2","0","-99","-99","S","-99"
"65000V005740","2016/08/11 18:59:00","3","1","0","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","1","0","-99","-99","S","-99"
"65000V005740","2016/08/11 18:59:00","3","4","1","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","4","1","-99","-99","S","-99"
"65000V005740","2016/08/11 18:59:00","3","3","1","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","3","1","-99","-99","S","-99"
"65000V005740","2016/08/11 18:59:00","3","5","1","-99","-99","L","-99"
"65000V005740","2016/08/11 18:59:00","3","5","1","-99","-99","S","-99"
"65000V006200","2016/08/11 18:59:00","0","1","0","50","6","L","1"
"65000V006200","2016/08/11 18:59:00","0","1","0","50","6","S","9"
"65000V006200","2016/08/11 18:59:00","0","2","0","42","12","L","3"
"65000V006200","2016/08/11 18:59:00","0","2","0","42","12","S","11"
"65000V006200","2016/08/11 18:59:00","0","0","0","40","16","L","0"
"65000V006200","2016/08/11 18:59:00","0","0","0","40","16","S","25"
"65000V008130","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V008130","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
"65000V008130","2016/08/11 18:59:00","3","1","0","-99","-99","L","-99"
"65000V008130","2016/08/11 18:59:00","3","1","0","-99","-99","S","-99"
"65000V008130","2016/08/11 18:59:00","3","3","1","-99","-99","L","-99"
"65000V008130","2016/08/11 18:59:00","3","3","1","-99","-99","S","-99"
"65000V008130","2016/08/11 18:59:00","3","2","1","-99","-99","L","-99"
"65000V008130","2016/08/11 18:59:00","3","2","1","-99","-99","S","-99"
"65000V008940","2016/08/11 18:59:00","0","2","0","67","1","L","1"
"65000V008940","2016/08/11 18:59:00","0","2","0","67","1","S","4"
"65000V008940","2016/08/11 18:59:00","0","0","0","67","1","L","1"
"65000V008940","2016/08/11 18:59:00","0","0","0","67","1","S","2"
"65000V008940","2016/08/11 18:59:00","0","1","0","68","2","L","1"
"65000V008940","2016/08/11 18:59:00","0","1","0","68","2","S","4"
"65000V008940","2016/08/11 18:59:00","0","3","1","72","2","L","1"
"65000V008940","2016/08/11 18:59:00","0","3","1","72","2","S","8"
"65000V008940","2016/08/11 18:59:00","0","4","1","58","6","L","6"
"65000V008940","2016/08/11 18:59:00","0","4","1","58","6","S","2"
"65000V008940","2016/08/11 18:59:00","0","5","1","56","6","L","5"
"65000V008940","2016/08/11 18:59:00","0","5","1","56","6","S","3"
"65000V009560","2016/08/11 18:59:00","0","0","0","0","0","L","0"
"65000V009560","2016/08/11 18:59:00","0","0","0","0","0","S","0"
"65000V009560","2016/08/11 18:59:00","0","1","0","69","3","L","0"
"65000V009560","2016/08/11 18:59:00","0","1","0","69","3","S","8"
"65000V009560","2016/08/11 18:59:00","0","3","1","62","1","L","0"
"65000V009560","2016/08/11 18:59:00","0","3","1","62","1","S","3"
"65000V009560","2016/08/11 18:59:00","0","2","1","68","1","L","0"
"65000V009560","2016/08/11 18:59:00","0","2","1","68","1","S","3"
"65000V009850","2016/08/11 18:59:00","3","1","0","-99","-99","L","-99"
"65000V009850","2016/08/11 18:59:00","3","1","0","-99","-99","S","-99"
"65000V009850","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V009850","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V010000","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
"65000V010000","2016/08/11 18:59:00","3","1","0","-99","-99","L","-99"
"65000V010000","2016/08/11 18:59:00","3","1","0","-99","-99","S","-99"
"65000V010000","2016/08/11 18:59:00","3","3","1","-99","-99","L","-99"
"65000V010000","2016/08/11 18:59:00","3","3","1","-99","-99","S","-99"
"65000V010000","2016/08/11 18:59:00","3","2","1","-99","-99","L","-99"
"65000V010000","2016/08/11 18:59:00","3","2","1","-99","-99","S","-99"
"65000V010010","2016/08/11 18:59:00","0","0","0","0","0","L","0"
"65000V010010","2016/08/11 18:59:00","0","0","0","0","0","S","0"
"65000V010010","2016/08/11 18:59:00","0","1","0","47","1","L","0"
"65000V010010","2016/08/11 18:59:00","0","1","0","47","1","S","3"
"65000V010200","2016/08/11 18:59:00","0","0","0","66","1","L","0"
"65000V010200","2016/08/11 18:59:00","0","0","0","66","1","S","3"
"65000V010200","2016/08/11 18:59:00","0","1","1","61","2","L","0"
"65000V010200","2016/08/11 18:59:00","0","1","1","61","2","S","4"
"65000V010240","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V010240","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
"65000V010240","2016/08/11 18:59:00","3","1","1","-99","-99","L","-99"
"65000V010240","2016/08/11 18:59:00","3","1","1","-99","-99","S","-99"
"65000V015000","2016/08/11 18:59:00","0","2","0","50","5","L","0"
"65000V015000","2016/08/11 18:59:00","0","2","0","50","5","S","9"
"65000V015000","2016/08/11 18:59:00","0","0","0","58","5","L","1"
"65000V015000","2016/08/11 18:59:00","0","0","0","58","5","S","8"
"65000V015000","2016/08/11 18:59:00","0","1","0","43","8","L","0"
"65000V015000","2016/08/11 18:59:00","0","1","0","43","8","S","15"
"65000V015000","2016/08/11 18:59:00","0","5","1","53","1","L","0"
"65000V015000","2016/08/11 18:59:00","0","5","1","53","1","S","2"
"65000V015000","2016/08/11 18:59:00","0","3","1","46","3","L","0"
"65000V015000","2016/08/11 18:59:00","0","3","1","46","3","S","5"
"65000V015000","2016/08/11 18:59:00","0","4","1","48","4","L","0"
"65000V015000","2016/08/11 18:59:00","0","4","1","48","4","S","8"
"65000V015640","2016/08/11 18:59:00","0","1","0","43","4","L","0"
"65000V015640","2016/08/11 18:59:00","0","1","0","43","4","S","12"
"65000V015640","2016/08/11 18:59:00","0","2","0","53","5","L","0"
"65000V015640","2016/08/11 18:59:00","0","2","0","53","5","S","12"
"65000V015640","2016/08/11 18:59:00","0","0","0","43","11","L","0"
"65000V015640","2016/08/11 18:59:00","0","0","0","43","11","S","20"
"65000V015640","2016/08/11 18:59:00","0","4","1","45","0","L","0"
"65000V015640","2016/08/11 18:59:00","0","4","1","45","0","S","1"
"65000V015640","2016/08/11 18:59:00","0","3","1","61","3","L","0"
"65000V015640","2016/08/11 18:59:00","0","3","1","61","3","S","9"
"65000V015640","2016/08/11 18:59:00","0","5","1","61","9","L","0"
"65000V015640","2016/08/11 18:59:00","0","5","1","61","9","S","26"
"65000V017200","2016/08/11 18:59:00","0","0","0","45","4","L","0"
"65000V017200","2016/08/11 18:59:00","0","0","0","45","4","S","9"
"65000V017200","2016/08/11 18:59:00","0","1","1","46","6","L","0"
"65000V017200","2016/08/11 18:59:00","0","1","1","46","6","S","13"
"65000V021150","2016/08/11 18:59:00","0","0","0","59","1","L","1"
"65000V021150","2016/08/11 18:59:00","0","0","0","59","1","S","0"
"65000V021150","2016/08/11 18:59:00","0","2","0","46","3","L","0"
"65000V021150","2016/08/11 18:59:00","0","2","0","46","3","S","3"
"65000V021150","2016/08/11 18:59:00","0","1","0","51","5","L","0"
"65000V021150","2016/08/11 18:59:00","0","1","0","51","5","S","6"
"65000V021150","2016/08/11 18:59:00","0","5","1","28","0","L","0"
"65000V021150","2016/08/11 18:59:00","0","5","1","28","0","S","0"
"65000V021150","2016/08/11 18:59:00","0","3","1","46","1","L","0"
"65000V021150","2016/08/11 18:59:00","0","3","1","46","1","S","3"
"65000V021150","2016/08/11 18:59:00","0","4","1","33","6","L","0"
"65000V021150","2016/08/11 18:59:00","0","4","1","33","6","S","7"
"65000V022250","2016/08/11 18:59:00","0","0","0","46","0","L","0"
"65000V022250","2016/08/11 18:59:00","0","0","0","46","0","S","1"
"65000V022250","2016/08/11 18:59:00","0","1","0","31","3","L","0"
"65000V022250","2016/08/11 18:59:00","0","1","0","31","3","S","3"
"65000V022250","2016/08/11 18:59:00","0","2","1","42","2","L","0"
"65000V022250","2016/08/11 18:59:00","0","2","1","42","2","S","4"
"65000V022250","2016/08/11 18:59:00","0","3","1","25","4","L","1"
"65000V022250","2016/08/11 18:59:00","0","3","1","25","4","S","0"
"65000V026110","2016/08/11 18:59:00","0","0","0","62","2","L","0"
"65000V026110","2016/08/11 18:59:00","0","0","0","62","2","S","7"
"65000V026110","2016/08/11 18:59:00","0","1","0","62","2","L","0"
"65000V026110","2016/08/11 18:59:00","0","1","0","62","2","S","5"
"65000V026160","2016/08/11 18:59:00","0","1","0","67","1","L","0"
"65000V026160","2016/08/11 18:59:00","0","1","0","67","1","S","4"
"65000V026160","2016/08/11 18:59:00","0","0","0","66","2","L","0"
"65000V026160","2016/08/11 18:59:00","0","0","0","66","2","S","5"
"65000V026160","2016/08/11 18:59:00","0","2","1","63","3","L","0"
"65000V026160","2016/08/11 18:59:00","0","2","1","63","3","S","6"
"65000V026160","2016/08/11 18:59:00","0","3","1","63","4","L","0"
"65000V026160","2016/08/11 18:59:00","0","3","1","63","4","S","8"
"65000V026340","2016/08/11 18:59:00","0","3","0","53","2","L","0"
"65000V026340","2016/08/11 18:59:00","0","3","0","53","2","S","3"
"65000V026340","2016/08/11 18:59:00","0","1","0","60","17","L","1"
"65000V026340","2016/08/11 18:59:00","0","1","0","60","17","S","24"
"65000V026340","2016/08/11 18:59:00","0","2","0","47","28","L","1"
"65000V026340","2016/08/11 18:59:00","0","2","0","47","28","S","21"
"65000V026340","2016/08/11 18:59:00","0","0","0","56","28","L","4"
"65000V026340","2016/08/11 18:59:00","0","0","0","56","28","S","23"
"65000V026471","2016/08/11 18:59:00","3","3","0","-99","-99","L","-99"
"65000V026471","2016/08/11 18:59:00","3","3","0","-99","-99","S","-99"
"65000V026471","2016/08/11 18:59:00","3","2","0","-99","-99","L","-99"
"65000V026471","2016/08/11 18:59:00","3","2","0","-99","-99","S","-99"
"65000V026471","2016/08/11 18:59:00","3","0","0","-99","-99","L","-99"
"65000V026471","2016/08/11 18:59:00","3","0","0","-99","-99","S","-99"
